LoiGiaiID,improvedParam,preservedParam,principleId,priority
1349,4,35,29,0
1350,4,35,12,0
1351,4,35,40,0
1352,4,36,3,0
1353,4,36,10,0
1354,4,36,17,0
1355,4,36,1,0
1356,4,36,37,0
1357,4,36,35,0
1358,4,36,16,0
1359,4,37,17,0
1360,4,37,7,0
1361,4,37,3,0
1362,4,37,28,0
1363,4,37,13,0
1364,4,37,24,0
1365,4,38,17,0
1366,4,38,14,0
1367,4,38,30,0
1368,4,38,35,0
1369,4,38,31,0
1370,4,38,39,0
1371,4,38,7,0
1372,4,38,24,0
1373,4,39,3,0
1374,4,39,17,0
1375,4,39,7,0
1376,4,39,35,0
1377,4,39,32,0
1378,4,39,22,0
1379,4,40,1,0
1380,4,40,18,0
1381,4,40,9,0
1382,4,40,16,0
1383,4,40,35,0
1384,4,40,40,0
1385,4,40,39,0
1386,4,41,17,0
1387,4,41,3,0
1388,4,41,15,0
1389,4,41,13,0
1390,4,41,4,0
1391,4,41,31,0
1392,4,41,10,0
1393,4,42,30,0
1394,4,42,32,0
1395,4,42,10,0
1396,4,42,3,0
1397,4,42,2,0
1398,4,42,29,0
1399,4,42,28,0
1400,4,42,24,0
1401,4,43,10,0
1402,4,43,24,0
1403,4,43,15,0
1404,4,43,13,0
1405,4,43,35,0
1406,4,43,37,0
1407,4,43,16,0
1408,4,43,17,0
1409,4,44,3,0
1410,4,44,14,0
1411,4,44,7,0
1412,4,44,30,0
1413,4,44,37,0
1414,4,44,35,0
1415,4,44,16,0
1416,4,45,28,0
1417,4,45,2,0
1418,4,45,5,0
1419,4,45,26,0
1420,4,45,35,0
1421,4,45,13,0
1422,4,45,3,0
1423,4,46,25,0
1424,4,46,10,0
1425,4,46,37,0
1426,4,46,3,0
1427,4,46,24,0
1428,4,46,28,0
1429,4,46,23,0
1430,4,47,32,0
1431,4,47,17,0
1432,4,47,24,0
1433,4,47,19,0
1434,4,47,7,0
1435,4,47,38,0
1436,4,48,1,0
1437,4,48,26,0
1438,4,48,31,0
1439,4,48,19,0
1440,4,48,32,0
1441,4,48,9,0
1442,4,48,28,0
1443,4,49,28,0
1444,4,49,32,0
1445,4,49,26,0
1446,4,49,3,0
1447,4,49,25,0
1448,4,49,2,0
1449,4,49,40,0
1450,4,50,28,0
1451,4,50,10,0
1452,4,50,26,0
1453,4,50,3,0
1454,4,50,32,0
1455,4,50,24,0
1456,4,50,30,0
1457,5,1,31,0
1458,5,1,17,0
1459,5,1,3,0
1460,5,1,4,0
1461,5,1,1,0
1462,5,1,40,0
1463,5,1,18,0
1464,5,1,14,0
1465,5,1,30,0
1466,5,2,17,0
1467,5,2,15,0
1468,5,2,3,0
1469,5,2,31,0
1470,5,2,2,0
1471,5,2,4,0
1472,5,2,1,0
1473,5,2,29,0
1474,5,3,14,0
1475,5,3,15,0
1476,5,3,4,0
1477,5,3,18,0
1478,5,3,1,0
1479,5,3,17,0
1480,5,3,30,0
1481,5,3,13,0
1482,5,4,14,0
1483,5,4,17,0
1484,5,4,15,0
1485,5,4,4,0
1486,5,4,13,0
1487,5,4,3,0
1488,5,6,17,0
1489,5,6,1,0
1490,5,6,4,0
1491,5,6,3,0
1492,5,6,24,0
1493,5,6,5,0
1494,5,6,2,0
1495,5,7,14,0
1496,5,7,17,0
1497,5,7,7,0
1498,5,7,4,0
1499,5,7,13,0
1500,5,7,1,0
1501,5,7,31,0
1502,5,7,3,0
1503,5,7,18,0
1504,5,8,14,0
1505,5,8,17,0
1506,5,8,13,0
1507,5,8,7,0
1508,5,8,4,0
1509,5,8,31,0
1510,5,8,3,0
1511,5,8,1,0
1512,5,8,18,0
1513,5,9,35,0
1514,5,9,4,0
1515,5,9,14,0
1516,5,9,17,0
1517,5,9,15,0
1518,5,9,34,0
1519,5,9,29,0
1520,5,9,13,0
1521,5,9,1,0
1522,5,10,31,0
1523,5,10,30,0
1524,5,10,3,0
1525,5,10,13,0
1526,5,10,6,0
1527,5,10,29,0
1528,5,10,1,0
1529,5,10,5,0
1530,5,10,19,0
1531,5,11,17,0
1532,5,11,15,0
1533,5,11,14,0
1534,5,11,32,0
1535,5,11,1,0
1536,5,11,23,0
1537,5,11,3,0
1538,5,12,3,0
1539,5,12,19,0
1540,5,12,1,0
1541,5,12,18,0
1542,5,12,6,0
1543,5,12,5,0
1544,5,12,2,0
1545,5,13,1,0
1546,5,13,3,0
1547,5,13,19,0
1548,5,13,2,0
1549,5,13,6,0
1550,5,13,28,0
1551,5,13,5,0
1552,5,14,14,0
1553,5,14,3,0
1554,5,14,34,0
1555,5,14,28,0
1556,5,14,29,0
1557,5,14,30,0
1558,5,14,13,0
1559,5,15,3,0
1560,5,15,2,0
1561,5,15,25,0
1562,5,15,19,0
1563,5,15,30,0
1564,5,15,17,0
1565,5,15,1,0
1566,5,16,19,0
1567,5,16,3,0
1568,5,16,17,0
1569,5,16,1,0
1570,5,16,36,0
1571,5,16,4,0
1572,5,16,32,0
1573,5,16,5,0
1574,5,16,38,0
1575,5,17,3,0
1576,5,17,17,0
1577,5,17,19,0
1578,5,17,36,0
1579,5,17,5,0
1580,5,17,1,0
1581,5,17,38,0
1582,5,18,19,0
1583,5,18,40,0
1584,5,18,18,0
1585,5,18,1,0
1586,5,18,30,0
1587,5,18,10,0
1588,5,18,32,0
1589,5,19,15,0
1590,5,19,30,0
1591,5,19,10,0
1592,5,19,40,0
1593,5,19,28,0
1594,5,19,36,0
1595,5,19,1,0
1596,5,19,2,0
1597,5,19,13,0
1598,5,20,3,0
1599,5,20,15,0
1600,5,20,40,0
1601,5,20,14,0
1602,5,20,4,0
1603,5,20,1,0
1604,5,20,35,0
1605,5,20,11,0
1606,5,21,2,0
1607,5,21,13,0
1608,5,21,35,0
1609,5,21,11,0
1610,5,21,1,0
1611,5,21,39,0
1612,5,21,24,0
1613,5,21,40,0
1614,5,21,26,0
1615,5,22,3,0
1616,5,22,15,0
1617,5,22,19,0
1618,5,22,36,0
1619,5,22,1,0
1620,5,22,24,0
1621,5,22,32,0
1622,5,22,31,0
1623,5,22,16,0
1624,5,23,19,0
1625,5,23,13,0
1626,5,23,15,0
1627,5,23,32,0
1628,5,23,30,0
1629,5,23,1,0
1630,5,23,35,0
1631,5,24,3,0
1632,5,24,17,0
1633,5,24,1,0
1634,5,24,15,0
1635,5,24,19,0
1636,5,24,3,0
1637,5,24,24,0
1638,5,25,2,0
1639,5,25,17,0
1640,5,25,35,0
1641,5,25,3,0
1642,5,25,10,0
1643,5,25,24,0
1644,5,25,28,0
1645,5,25,36,0
1646,5,25,34,0
1647,5,26,2,0
1648,5,26,26,0
1649,5,26,35,0
1650,5,26,39,0
1651,5,26,4,0
1652,5,26,24,0
1653,5,26,3,0
1654,5,27,17,0
1655,5,27,15,0
1656,5,27,30,0
1657,5,27,2,0
1658,5,27,1,0
1659,5,27,26,0
1660,5,27,28,0
1661,5,27,24,0
1662,5,27,19,0
1663,5,28,3,0
1664,5,28,2,0
1665,5,28,17,0
1666,5,28,24,0
1667,5,28,26,0
1668,5,28,30,0
1669,5,28,13,0
1670,5,28,14,0
1671,5,29,3,0
1672,5,29,35,0
1673,5,29,1,0
1674,5,29,25,0
1675,5,29,14,0
1676,5,29,31,0
1677,5,29,9,0
1678,5,30,2,0
1679,5,30,19,0
1680,5,30,31,0
1681,5,30,25,0
1682,5,30,18,0
1683,5,30,34,0
1684,5,30,35,0
1685,5,30,36,0
1686,5,30,38,0
1687,5,31,17,0
1688,5,31,2,0
1689,5,31,18,0
1690,5,31,15,0
1691,5,31,39,0
1692,5,31,31,0
1693,5,31,3,0
1694,5,32,15,0
1695,5,32,3,0
1696,5,32,35,0
1697,5,32,1,0
1698,5,32,30,0
1699,5,32,40,0
1700,5,32,2,0
1701,5,32,25,0
1702,5,33,28,0
1703,5,33,3,0
1704,5,33,17,0
1705,5,33,10,0
1706,5,33,15,0
1707,5,33,23,0
1708,5,33,4,0
1709,5,33,35,0
1710,5,33,2,0
1711,5,34,15,0
1712,5,34,17,0
1713,5,34,25,0
1714,5,34,13,0
1715,5,34,1,0
1716,5,34,16,0
1717,5,34,19,0
1718,5,35,17,0
1719,5,35,3,0
1720,5,35,28,0
1721,5,35,35,0
1722,5,35,5,0
1723,5,35,29,0
1724,5,35,2,0
1725,5,35,9,0
1726,5,36,35,0
1727,5,36,15,0
1728,5,36,10,0
1729,5,36,25,0
1730,5,36,1,0
1731,5,36,28,0
1732,5,36,2,0
1733,5,37,1,0
1734,5,37,28,0
1735,5,37,10,0
1736,5,37,35,0
1737,5,37,2,0
1738,5,37,19,0
1739,5,38,3,0
1740,5,38,35,0
1741,5,38,14,0
1742,5,38,29,0
1743,5,38,1,0
1744,5,38,19,0
1745,5,38,5,0
1746,5,39,17,0
1747,5,39,3,0
1748,5,39,14,0
1749,5,39,15,0
1750,5,39,13,0
1751,5,39,4,0
1752,5,39,5,0
1753,5,39,7,0
1754,5,39,1,0
1755,5,40,28,0
1756,5,40,1,0
1757,5,40,3,0
1758,5,40,2,0
1759,5,40,33,0
1760,5,40,13,0
1761,5,40,22,0
1762,5,40,35,0
1763,5,40,27,0
1764,5,41,3,0
1765,5,41,1,0
1766,5,41,13,0
1767,5,41,24,0
1768,5,41,26,0
1769,5,41,35,0
1770,5,41,16,0
1771,5,41,20,0
1772,5,42,35,0
1773,5,42,2,0
1774,5,42,13,0
1775,5,42,25,0
1776,5,42,14,0
1777,5,42,32,0
1778,5,42,1,0
1779,5,42,5,0
1780,5,43,14,0
1781,5,43,28,0
1782,5,43,1,0
1783,5,43,5,0
1784,5,43,30,0
1785,5,43,23,0
1786,5,43,3,0
1787,5,43,2,0
1788,5,44,10,0
1789,5,44,2,0
1790,5,44,26,0
1791,5,44,17,0
1792,5,44,15,0
1793,5,44,19,0
1794,5,44,34,0
1795,5,44,38,0
1796,5,45,14,0
1797,5,45,17,0
1798,5,45,5,0
1799,5,45,7,0
1800,5,45,35,0
1801,5,45,1,0
1802,5,45,29,0
1803,5,45,16,0
1804,5,45,10,0
1805,5,46,35,0
1806,5,46,3,0
1807,5,46,5,0
1808,5,46,25,0
1809,5,46,23,0
1810,5,46,1,0
1811,5,46,28,0
1812,5,47,13,0
1813,5,47,40,0
1814,5,47,32,0
1815,5,47,4,0
1816,5,47,19,0
1817,5,48,28,0
1818,5,48,7,0
1819,5,48,15,0
1820,5,48,5,0
1821,5,48,36,0
1822,5,49,2,0
1823,5,49,26,0
1824,5,49,19,0
1825,5,49,3,0
1826,5,49,32,0
1827,5,49,36,0
1828,5,49,18,0
1829,5,49,31,0
1830,5,50,3,0
1831,5,50,32,0
1832,5,50,25,0
1833,5,50,26,0
1834,5,50,1,0
1835,5,50,10,0
1836,5,50,37,0
1837,6,1,14,0
1838,6,1,31,0
1839,6,1,17,0
1840,6,1,19,0
1841,6,1,4,0
1842,6,1,13,0
1843,6,1,3,0
1844,6,1,12,0
1845,6,2,35,0
1846,6,2,14,0
1847,6,2,31,0
1848,6,2,30,0
1849,6,2,17,0
1850,6,2,4,0
1851,6,2,18,0
1852,6,3,17,0
1853,6,3,19,0
1854,6,3,3,0
1855,6,3,13,0
1856,6,3,1,0
1857,6,3,14,0
1858,6,3,7,0
1859,6,4,17,0
1860,6,4,14,0
1861,6,4,3,0
1862,6,4,4,0
1863,6,4,7,0
1864,6,4,9,0
1865,6,4,24,0
1866,6,4,13,0
1867,6,4,26,0
1868,6,5,4,0
1869,6,5,31,0
1870,6,5,7,0
1871,6,5,19,0
1872,6,5,15,0
1873,6,5,3,0
1874,6,5,14,0
1875,6,5,13,0
1876,6,7,17,0
1877,6,7,14,0
1878,6,7,7,0
1879,6,7,18,0
1880,6,7,30,0
1881,6,7,13,0
1882,6,7,26,0
1883,6,8,14,0
1884,6,8,28,0
1885,6,8,26,0
1886,6,8,13,0
1887,6,8,4,0
1888,6,8,35,0
1889,6,8,17,0
1890,6,9,17,0
1891,6,9,5,0
1892,6,9,4,0
1893,6,9,7,0
1894,6,9,28,0
1895,6,9,26,0
1896,6,9,14,0
1897,6,10,35,0
1898,6,10,26,0
1899,6,10,1,0
1900,6,10,4,0
1901,6,10,17,0
1902,6,10,40,0
1903,6,10,18,0
1904,6,11,26,0
1905,6,11,17,0
1906,6,11,2,0
1907,6,11,13,0
1908,6,11,30,0
1909,6,11,35,0
1910,6,11,7,0
1911,6,11,24,0
1912,6,12,13,0
1913,6,12,19,0
1914,6,12,37,0
1915,6,12,10,0
1916,6,12,35,0
1917,6,12,14,0
1918,6,12,5,0
1919,6,13,10,0
1920,6,13,2,0
1921,6,13,30,0
1922,6,13,25,0
1923,6,13,37,0
1924,6,13,13,0
1925,6,13,26,0
1926,6,13,5,0
1927,6,14,26,0
1928,6,14,28,0
1929,6,14,17,0
1930,6,14,13,0
1931,6,14,14,0
1932,6,14,5,0
1933,6,14,2,0
1934,6,14,35,0
1935,6,14,3,0
1936,6,15,14,0
1937,6,15,1,0
1938,6,15,35,0
1939,6,15,3,0
1940,6,15,18,0
1941,6,15,17,0
1942,6,15,36,0
1943,6,16,35,0
1944,6,16,19,0
1945,6,16,13,0
1946,6,16,28,0
1947,6,16,1,0
1948,6,16,15,0
1949,6,17,35,0
1950,6,17,40,0
1951,6,17,17,0
1952,6,17,13,0
1953,6,17,28,0
1954,6,17,2,0
1955,6,18,35,0
1956,6,18,17,0
1957,6,18,13,0
1958,6,18,19,0
1959,6,18,28,0
1960,6,18,32,0
1961,6,18,37,0
1962,6,18,2,0
1963,6,19,15,0
1964,6,19,35,0
1965,6,19,9,0
1966,6,19,17,0
1967,6,19,14,0
1968,6,19,3,0
1969,6,19,40,0
1970,6,19,37,0
1971,6,19,36,0
1972,6,20,40,0
1973,6,20,2,0
1974,6,20,17,0
1975,6,20,35,0
1976,6,20,3,0
1977,6,20,14,0
1978,6,20,8,0
1979,6,20,36,0
1980,6,21,35,0
1981,6,21,24,0
1982,6,21,29,0
1983,6,21,10,0
1984,6,21,14,0
1985,6,21,38,0
1986,6,21,2,0
1987,6,22,35,0
1988,6,22,24,0
1989,6,22,3,0
1990,6,22,32,0
1991,6,22,36,0
1992,6,22,4,0
1993,6,23,1,0
1994,6,23,40,0
1995,6,23,24,0
1996,6,23,35,0
1997,6,23,17,0
1998,6,23,3,0
1999,6,23,32,0
2000,6,24,28,0
2001,6,24,3,0
2002,6,24,12,0
2003,6,24,13,0
2004,6,24,1,0
2005,6,24,14,0
2006,6,24,4,0
2007,6,24,15,0
2008,6,24,19,0
2009,6,25,17,0
2010,6,25,14,0
2011,6,25,12,0
2012,6,25,10,0
2013,6,25,18,0
2014,6,25,13,0
2015,6,25,39,0
2016,6,25,34,0
2017,6,26,14,0
2018,6,26,1,0
2019,6,26,10,0
2020,6,26,35,0
2021,6,26,3,0
2022,6,26,17,0
2023,6,26,18,0
2024,6,26,25,0
2025,6,27,17,0
2026,6,27,12,0
2027,6,27,30,0
2028,6,27,35,0
2029,6,27,7,0
2030,6,27,28,0
2031,6,27,26,0
2032,6,28,2,0
2033,6,28,16,0
2034,6,28,7,0
2035,6,28,17,0
2036,6,28,32,0
2037,6,28,3,0
2038,6,28,24,0
2039,6,29,14,0
2040,6,29,28,0
2041,6,29,1,0
2042,6,29,4,0
2043,6,29,23,0
2044,6,29,17,0
2045,6,29,31,0
2046,6,30,35,0
2047,6,30,31,0
2048,6,30,17,0
2049,6,30,1,0
2050,6,30,7,0
2051,6,30,28,0
2052,6,30,18,0
2053,6,31,40,0
2054,6,31,1,0
2055,6,31,7,0
2056,6,31,24,0
2057,6,31,15,0
2058,6,31,12,0
2059,6,31,9,0
2060,6,31,18,0
2061,6,31,28,0
2062,6,32,15,0
2063,6,32,4,0
2064,6,32,28,0
2065,6,32,35,0
2066,6,32,29,0
2067,6,32,32,0
2068,6,32,37,0
2069,6,32,3,0
2070,6,33,24,0
2071,6,33,2,0
2072,6,33,17,0
2073,6,33,5,0
2074,6,33,15,0
2075,6,33,35,0
2076,6,33,28,0
2077,6,34,10,0
2078,6,34,24,0
2079,6,34,4,0
2080,6,34,25,0
2081,6,34,26,0
2082,6,34,16,0
2083,6,35,35,0
2084,6,35,40,0
2085,6,35,5,0
2086,6,35,25,0
2087,6,35,4,0
2088,6,35,28,0
2089,6,35,7,0
2090,6,35,32,0
2091,6,36,1,0
2092,6,36,16,0
2093,6,36,32,0
2094,6,36,17,0
2095,6,36,13,0
2096,6,36,28,0
2097,6,37,17,0
2098,6,37,35,0
2099,6,37,28,0
2100,6,37,2,0
2101,6,37,24,0
2102,6,38,35,0
2103,6,38,7,0
2104,6,38,14,0
2105,6,38,3,0
2106,6,38,32,0
2107,6,38,28,0
2108,6,39,14,0
2109,6,39,3,0
2110,6,39,32,0
2111,6,39,26,0
2112,6,39,4,0
2113,6,39,1,0
2114,6,40,35,0
2115,6,40,39,0
2116,6,40,24,0
2117,6,40,1,0
2118,6,40,2,0
2119,6,40,33,0
2120,6,40,37,0
2121,6,40,12,0
2122,6,40,3,0
2123,6,41,17,0
2124,6,41,40,0
2125,6,41,13,0
2126,6,41,10,0
2127,6,41,16,0
2128,6,41,5,0
2129,6,41,36,0
2130,6,41,32,0
2131,6,42,35,0
2132,6,42,2,0
2133,6,42,29,0
2134,6,42,36,0
2135,6,42,18,0
2136,6,42,32,0
2137,6,42,24,0
2138,6,42,25,0
2139,6,43,25,0
2140,6,43,10,0
2141,6,43,3,0
2142,6,43,28,0
2143,6,43,15,0
2144,6,43,23,0
2145,6,43,13,0
2146,6,44,10,0
2147,6,44,17,0
2148,6,44,7,0
2149,6,44,15,0
2150,6,44,25,0
2151,6,44,29,0
2152,6,45,1,0
2153,6,45,26,0
2154,6,45,28,0
2155,6,45,13,0
2156,6,45,36,0
2157,6,45,18,0
2158,6,45,17,0
2159,6,46,25,0
2160,6,46,10,0
2161,6,46,3,0
2162,6,46,19,0
2163,6,46,15,0
2164,6,46,13,0
2165,6,47,28,0
2166,6,47,3,0
2167,6,47,5,0
2168,6,47,24,0
2169,6,47,25,0
2170,6,47,17,0
2171,6,48,18,0
2172,6,48,32,0
2173,6,48,17,0
2174,6,48,19,0
2175,6,48,5,0
2176,6,48,7,0
2177,6,49,32,0
2178,6,49,35,0
2179,6,49,2,0
2180,6,49,18,0
2181,6,49,30,0
2182,6,49,24,0
2183,6,49,28,0
2184,6,50,28,0
2185,6,50,3,0
2186,6,50,32,0
2187,6,50,37,0
2188,6,50,26,0
2189,6,50,18,0
2190,6,50,40,0
2191,7,1,31,0
2192,7,1,35,0
2193,7,1,40,0
2194,7,1,2,0
2195,7,1,30,0
2196,7,1,29,0
2197,7,1,26,0
2198,7,1,19,0
2199,7,2,31,0
2200,7,2,40,0
2201,7,2,35,0
2202,7,2,2,0
2203,7,2,26,0
2204,7,2,30,0
2205,7,2,13,0
2206,7,3,1,0
2207,7,3,7,0
2208,7,3,4,0
2209,7,3,35,0
2210,7,3,3,0
2211,7,3,29,0
2212,7,3,15,0
2213,7,3,30,0
2214,7,3,13,0
2215,7,4,7,0
2216,7,4,15,0
2217,7,4,4,0
2218,7,4,3,0
2219,7,4,1,0
2220,7,4,35,0
2221,7,4,19,0
2222,7,4,10,0
2223,7,5,17,0
2224,7,5,4,0
2225,7,5,7,0
2226,7,5,1,0
2227,7,5,31,0
2228,7,5,5,0
2229,7,5,24,0
2230,7,5,36,0
2231,7,5,35,0
2232,7,6,17,0
2233,7,6,14,0
2234,7,6,4,0
2235,7,6,3,0
2236,7,6,31,0
2237,7,6,7,0
2238,7,6,35,0
2239,7,8,35,0
2240,7,8,14,0
2241,7,8,28,0
2242,7,8,2,0
2243,7,8,3,0
2244,7,8,24,0
2245,7,8,13,0
2246,7,8,7,0
2247,7,9,15,0
2248,7,9,1,0
2249,7,9,14,0
2250,7,9,19,0
2251,7,9,29,0
2252,7,9,14,0
2253,7,9,38,0
2254,7,9,25,0
2255,7,10,30,0
2256,7,10,31,0
2257,7,10,7,0
2258,7,10,4,0
2259,7,10,29,0
2260,7,10,28,0
2261,7,10,36,0
2262,7,11,10,0
2263,7,11,2,0
2264,7,11,28,0
2265,7,11,7,0
2266,7,11,32,0
2267,7,11,3,0
2268,7,11,15,0
2269,7,11,26,0
2270,7,12,4,0
2271,7,12,35,0
2272,7,12,31,0
2273,7,12,36,0
2274,7,12,6,0
2275,7,12,1,0
2276,7,12,30,0
2277,7,12,28,0
2278,7,12,5,0
2279,7,13,30,0
2280,7,13,31,0
2281,7,13,1,0
2282,7,13,35,0
2283,7,13,4,0
2284,7,13,28,0
2285,7,13,38,0
2286,7,13,5,0
2287,7,14,29,0
2288,7,14,4,0
2289,7,14,28,0
2290,7,14,1,0
2291,7,14,35,0
2292,7,14,38,0
2293,7,14,3,0
2294,7,14,13,0
2295,7,14,14,0
2296,7,15,15,0
2297,7,15,1,0
2298,7,15,35,0
2299,7,15,3,0
2300,7,15,36,0
2301,7,15,4,0
2302,7,15,14,0
2303,7,15,37,0
2304,7,15,19,0
2305,7,16,35,0
2306,7,16,13,0
2307,7,16,19,0
2308,7,16,38,0
2309,7,16,33,0
2310,7,16,25,0
2311,7,16,10,0
2312,7,17,35,0
2313,7,17,38,0
2314,7,17,33,0
2315,7,17,19,0
2316,7,17,10,0
2317,7,17,25,0
2318,7,18,35,0
2319,7,18,19,0
2320,7,18,10,0
2321,7,18,13,0
2322,7,18,6,0
2323,7,18,24,0
2324,7,18,18,0
2325,7,18,31,0
2326,7,18,1,0
2327,7,19,35,0
2328,7,19,9,0
2329,7,19,3,0
2330,7,19,40,0
2331,7,19,1,0
2332,7,19,10,0
2333,7,19,36,0
2334,7,19,37,0
2335,7,20,14,0
2336,7,20,15,0
2337,7,20,7,0
2338,7,20,4,0
2339,7,20,9,0
2340,7,20,30,0
2341,7,20,31,0
2342,7,20,40,0
2343,7,20,1,0
2344,7,21,28,0
2345,7,21,10,0
2346,7,21,1,0
2347,7,21,3,0
2348,7,21,39,0
2349,7,21,19,0
2350,7,21,35,0
2351,7,21,33,0
2352,7,21,30,0
2353,7,22,10,0
2354,7,22,39,0
2355,7,22,18,0
2356,7,22,31,0
2357,7,22,34,0
2358,7,22,1,0
2359,7,22,2,0
2360,7,22,3,0
2361,7,22,24,0
2362,7,23,35,0
2363,7,23,2,0
2364,7,23,28,0
2365,7,23,25,0
2366,7,23,13,0
2367,7,23,10,0
2368,7,23,30,0
2369,7,23,19,0
2370,7,24,28,0
2371,7,24,10,0
2372,7,24,13,0
2373,7,24,25,0
2374,7,24,34,0
2375,7,24,2,0
2376,7,24,5,0
2377,7,24,35,0
2378,7,24,1,0
2379,7,25,35,0
2380,7,25,10,0
2381,7,25,34,0
2382,7,25,2,0
2383,7,25,36,0
2384,7,25,39,0
2385,7,25,31,0
2386,7,25,5,0
2387,7,25,13,0
2388,7,26,10,0
2389,7,26,19,0
2390,7,26,2,0
2391,7,26,34,0
2392,7,26,38,0
2393,7,26,6,0
2394,7,26,30,0
2395,7,26,31,0
2396,7,27,28,0
2397,7,27,15,0
2398,7,27,4,0
2399,7,27,38,0
2400,7,27,7,0
2401,7,27,3,0
2402,7,27,19,0
2403,7,27,13,0
2404,7,27,9,0
2405,7,28,28,0
2406,7,28,3,0
2407,7,28,2,0
2408,7,28,10,0
2409,7,28,22,0
2410,7,28,35,0
2411,7,28,26,0
2412,7,28,32,0
2413,7,29,31,0
2414,7,29,1,0
2415,7,29,3,0
2416,7,29,23,0
2417,7,29,13,0
2418,7,29,14,0
2419,7,29,4,0
2420,7,29,15,0
2421,7,29,35,0
2422,7,30,35,0
2423,7,30,30,0
2424,7,30,24,0
2425,7,30,1,0
2426,7,30,31,0
2427,7,30,38,0
2428,7,31,2,0
2429,7,31,30,0
2430,7,31,40,0
2431,7,31,36,0
2432,7,31,25,0
2433,7,31,22,0
2434,7,31,31,0
2435,7,32,15,0
2436,7,32,30,0
2437,7,32,29,0
2438,7,32,35,0
2439,7,32,1,0
2440,7,32,13,0
2441,7,32,4,0
2442,7,32,19,0
2443,7,33,13,0
2444,7,33,15,0
2445,7,33,10,0
2446,7,33,6,0
2447,7,33,3,0
2448,7,33,33,0
2449,7,33,1,0
2450,7,33,28,0
2451,7,34,15,0
2452,7,34,3,0
2453,7,34,26,0
2454,7,34,31,0
2455,7,34,13,0
2456,7,34,30,0
2457,7,34,12,0
2458,7,34,1,0
2459,7,35,1,0
2460,7,35,28,0
2461,7,35,3,0
2462,7,35,14,0
2463,7,35,40,0
2464,7,35,11,0
2465,7,35,35,0
2466,7,35,25,0
2467,7,35,7,0
2468,7,36,10,0
2469,7,36,3,0
2470,7,36,30,0
2471,7,36,25,0
2472,7,36,29,0
2473,7,36,28,0
2474,7,36,1,0
2475,7,36,35,0
2476,7,37,28,0
2477,7,37,10,0
2478,7,37,15,0
2479,7,37,1,0
2480,7,37,3,0
2481,7,37,5,0
2482,7,37,26,0
2483,7,38,1,0
2484,7,38,35,0
2485,7,38,31,0
2486,7,38,28,0
2487,7,38,39,0
2488,7,38,24,0
2489,7,38,13,0
2490,7,38,30,0
2491,7,39,3,0
2492,7,39,32,0
2493,7,39,15,0
2494,7,39,4,0
2495,7,39,14,0
2496,7,39,24,0
2497,7,39,5,0
2498,7,39,13,0
2499,7,39,9,0
2500,7,40,35,0
2501,7,40,9,0
2502,7,40,21,0
2503,7,40,22,0
2504,7,40,2,0
2505,7,40,27,0
2506,7,40,8,0
2507,7,40,31,0
2508,7,40,34,0
2509,7,41,1,0
2510,7,41,10,0
2511,7,41,3,0
2512,7,41,24,0
2513,7,41,40,0
2514,7,41,29,0
2515,7,41,34,0
2516,7,41,13,0
2517,7,42,25,0
2518,7,42,28,0
2519,7,42,3,0
2520,7,42,16,0
2521,7,42,2,0
2522,7,42,30,0
2523,7,42,23,0
2524,7,42,15,0
2525,7,43,24,0
2526,7,43,3,0
2527,7,43,35,0
2528,7,43,34,0
2529,7,43,16,0
2530,7,43,10,0
2531,7,43,31,0
2532,7,43,30,0
2533,7,43,13,0
2534,7,44,2,0
2535,7,44,10,0
2536,7,44,35,0
2537,7,44,34,0
2538,7,44,13,0
2539,7,44,6,0
2540,7,44,15,0
2541,7,44,17,0
2542,7,44,20,0
2543,7,45,1,0
2544,7,45,2,0
2545,7,45,35,0
2546,7,45,26,0
2547,7,45,15,0
2548,7,45,5,0
2549,7,45,29,0
2550,7,45,7,0
2551,7,46,28,0
2552,7,46,1,0
2553,7,46,25,0
2554,7,46,10,0
2555,7,46,2,0
2556,7,46,23,0
2557,7,46,5,0
2558,7,46,24,0
2559,7,47,35,0
2560,7,47,28,0
2561,7,47,24,0
2562,7,47,7,0
2563,7,47,14,0
2564,7,47,18,0
2565,7,48,7,0
2566,7,48,1,0
2567,7,48,28,0
2568,7,48,10,0
2569,7,48,4,0
2570,7,48,24,0
2571,7,49,26,0
2572,7,49,24,0
2573,7,49,5,0
2574,7,49,4,0
2575,7,49,35,0
2576,7,49,28,0
2577,7,49,29,0
2578,7,50,26,0
2579,7,50,28,0
2580,7,50,24,0
2581,7,50,13,0
2582,7,50,35,0
2583,7,50,5,0
2584,8,1,31,0
2585,8,1,30,0
2586,8,1,40,0
2587,8,1,3,0
2588,8,1,35,0
2589,8,1,2,0
2590,8,1,4,0
2591,8,1,19,0
2592,8,2,35,0
2593,8,2,40,0
2594,8,2,31,0
2595,8,2,9,0
2596,8,2,14,0
2597,8,2,13,0
2598,8,2,3,0
2599,8,2,4,0
2600,8,2,26,0
2601,8,3,14,0
2602,8,3,30,0
2603,8,3,15,0
2604,8,3,3,0
2605,8,3,4,0
2606,8,3,35,0
2607,8,3,19,0
2608,8,3,2,0
2609,8,4,35,0
2610,8,4,2,0
2611,8,4,30,0
2612,8,4,4,0
2613,8,4,14,0
2614,8,4,19,0
2615,8,4,28,0
2616,8,4,8,0
2617,8,4,26,0
2618,8,5,15,0
